Account,Coin,Execution Price,Size Tokens,Size USD,Side,Timestamp IST,Start Position,Direction,Closed PnL,Transaction Hash,Order ID,Crossed,Fee,Trade ID,Timestamp
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,HYPE,18.899,701.74,13262.18,BUY,25-04-2025 05:47,-3758.21,Close Short,71.57748,0xf41bd2dc10f6261a7c6c042230dbd4020148009663554052779d60befa6aeab6,88703276833,True,4.641764,1070000000000000.0,1750000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,@107,18.995,13.18,250.35,BUY,23-04-2025 04:55,795.4565379,Buy,0.0,0xbbe7d4429efd172d521504220f90b30202d301159b755606b6a4ef4f7faecc19,88134872505,True,0.00461295,981000000000000.0,1750000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,17.602,11.12,195.73,SELL,05-03-2025 15:04,30529.6,Close Long,10.976552,0xb7b9fec29cc8015328f2041ef237a90203e600eec31114001b86bef5b11c7780,77328393768,True,0.048933,745000000000000.0,1740000000000.0
0x7f4f299f74eec87806a830e3caa9afa5f2b9db8f,ETH,1582.0,0.32,506.24,SELL,09-04-2025 23:01,14.422,Close Long,3.712,0xa5946b9fe5df2915241604213905a00202810081e3068f3bdc315ede85b3ee91,85368483479,False,0.050624,436000000000000.0,1740000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,kPEPE,0.023679,1903.0,45.06,BUY,13-12-2024 01:18,-8371.0,Close Short,1.625162,0x888dc636dfabf99978fb041912f5da02028e00cea861c8468d32c7ceff2f5057,55011444691,True,0.015771,473000000000000.0,1730000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,BTC,97629.0,0.01163,1135.43,BUY,11-02-2025 07:53,0.05785,Open Long,0.0,0xebd32f3992b89ad87b05041d8955910202550055c65d772af751fe755b901044,71351475146,False,0.056771,684000000000000.0,1740000000000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,BTC,42420.0,0.11891,5044.16,BUY,06-02-2024 02:55,-1.60357,Close Short,4.328324,0x78c79e9fb555b51a5fcc04077cadc102011600fe5e132ef8d2b4281d1ef94311,8901142149,True,1.26104,91900000000000.0,1710000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,@142,93449.0,0.00153,142.98,BUY,28-04-2025 05:37,0.360761954,Buy,0.0,0x429ded841bae64e44cd404226130aa02030100f75636a902b38a8374eabfe79a,89233190817,False,1.53e-07,813000000000000.0,1750000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,86700.0,3.0,260100.0,BUY,21-04-2025 22:32,92.43685,Open Long,0.0,0x7270c8584a4f567c4fcf0421fb078e02014c00ef3b467ffdcf062ff244157ae8,87834264573,False,0.0,763000000000000.0,1750000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,83173.0,0.15163,12611.52,SELL,12-04-2025 04:58,-3.32937,Open Short,0.0,0x6b313e029807198fba0f04215de94801ac001092edd85e7c214059795735b0c6,85920946401,True,3.783456,371000000000000.0,1740000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,@107,21.205,1.18,25.02,BUY,08-01-2025 15:01,198.8119122,Buy,0.0,0x1251201d51b6d20817b8041af330d40203e700ba730de27d7cce5d2c58bb39fa,61406732696,True,0.00041296,192000000000000.0,1740000000000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,23.82,166.2,3958.88,BUY,06-02-2025 21:19,-3994.26,Close Short,417.4113,0x277ebc75f3588e5c775f041d419ac9020202006c524bdfa6cfc1f04ee484543f,70177940119,True,1.385609,1100000000000000.0,1740000000000.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,DOGE,0.17723,4415.0,782.47,BUY,04-03-2024 22:41,-52337.0,Close Short,22.03085,0xde92848c8810d6a838ba0407e49bce01ab006c50a64eb06cf58962c2cbab76ef,11992229711,False,-0.015649,729000000000000.0,1710000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,33.05,104.28,3446.45,BUY,22-12-2024 19:29,3609.52,Open Long,0.0,0xc2f1281d8da6e5ed1db10419ce4eee01a000e3ef41b4e33a2cb6c0816be0bada,57710915873,False,0.172322,1120000000000000.0,1730000000000.0
0xb899e522b5715391ae1d4f137653e7906c5e2115,SOL,144.29,5.0,721.45,SELL,07-03-2025 01:44,6041.27,Close Long,0.977,0x2bddf07548f791ad3046041f0a141202025c006fdb0cc89dc6ca058b6f3b2070,77745579233,False,0.034629,546000000000000.0,1740000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,26.291,4.31,113.31,SELL,16-02-2025 16:44,356.15,Close Long,1.835629,0xa056ff063bdf1a63494e041ddd6dc1015d00ff0ea22f8620e424ffd2f6531f2b,72667134019,False,0.005665,192000000000000.0,1740000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,VINE,0.15011,3254.0,488.46,BUY,04-02-2025 03:31,64051.0,Open Long,0.0,0x6e533c78b9aa265f5969041d15430002027500e18ce7924cb2823ac9478cc0f5,69191321129,False,0.048845,135000000000000.0,1740000000000.0
0x3998f134d6aaa2b6a5f723806d00fd2bbbbce891,@107,13.61,94.94,1292.13,SELL,11-03-2025 06:59,45980.79911,Sell,-328.966818,0x0000000000000000000000000000000000000000000000000000000000000000,78900770035,False,0.124044,52500000000000.0,1740000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,BTC,79441.0,0.01258,999.37,BUY,10-11-2024 20:15,-0.16295,Close Short,5.586778,0xecb3d8a2edaab87a768a041675ee420201090052eafb3c9e6e9cbae863a08ab0,45825579774,True,0.349778,930000000000000.0,1730000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,23.874,0.5,11.94,SELL,20-02-2025 01:29,8593.04,Close Long,0.64885,0xe95d0633a19d8ecbe576041e1423420201e300c408cc278f05acc4a61c9f0d5c,73482924452,True,0.004009,475000000000000.0,1740000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,AIXBT,0.51728,96.0,49.66,BUY,07-01-2025 20:11,-703.0,Close Short,3.63552,0x58c2b36fd06571f8bf51041ae2dd8f01c100267416443cb0cebeec8629ecca52,61169551948,True,0.01738,604000000000000.0,1740000000000.0
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,@107,24.048,8.0,192.38,BUY,15-12-2024 10:26,90523.08611,Buy,0.0,0x0a5e149f821df559f3410419448d69015000e8bfd0f9588d107ac21d942c9b2d,55518718444,True,0.00279998,81400000000000.0,1730000000000.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,WCT,0.36567,1121.0,409.92,SELL,19-04-2025 01:36,-36555.0,Open Short,0.0,0x443110359c46118ebd3e0421cd6420019000a67fe5ba01300ec18017ac57bc51,87387695610,False,0.039351,581000000000000.0,1750000000000.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,HYPE,15.508,167.47,2597.12,BUY,07-03-2025 00:07,14317.95,Open Long,0.0,0xe8a5f0eac546b4c14188041f08f9b70201fc00b5bd582d5985399a8d61535213,77727979757,True,0.908993,120000000000000.0,1740000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,24.148,4.11,99.25,BUY,07-02-2025 03:39,236.9,Open Long,0.0,0xca6b3b3f63343b1f8ef3041d45ebb5020132000f80c7f07b8c36ea1f36b163b3,70277927471,False,0.009924,780000000000000.0,1740000000000.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,PURR,0.09605,4289.0,411.96,SELL,17-04-2025 11:53,-14318.0,Open Short,0.0,0x95524a9cc5fce9d09c230421b3ed4d018f001a609a7a2a9ef505047f39ba9212,87111811302,True,0.138417,888000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.333,12.5,341.66,SELL,01-02-2025 23:26,911.0060319,Sell,4.948104,0x4a24db24d8037bf33d38041cf2403001e300769bdd86f85061f2e7798e763aed,68271343753,True,0.119581,888000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,16.559,24.88,411.99,SELL,04-03-2025 16:46,1265.021928,Sell,3.938717,0x14af8f847528d67548ba041ee367280201b800af771c2102c3dccb4c8ad1a833,77008233094,True,0.123596,610000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,16.541,25.0,413.53,BUY,17-04-2025 18:42,-16136.97,Close Short,2.2575,0xed3a92f07f6b1cbb13430421b87c0f016e00944826a048c0122b16e9cd2b71a5,87157392458,True,0.144733,767000000000000.0,1740000000000.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,HYPE,15.5,12.9,199.95,BUY,07-03-2025 00:07,13335.23,Open Long,0.0,0xe8a5f0eac546b4c14188041f08f9b70201fc00b5bd582d5985399a8d61535213,77727979757,True,0.069982,430000000000000.0,1740000000000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,24.642,80.11,1974.07,SELL,03-02-2025 23:30,-1435.02,Open Short,0.0,0x3c4ddccc33cfa75aa020041d1283310203cb0027144792362f988f4a60e74aef,69118735790,True,0.690924,1060000000000000.0,1740000000000.0
0x72743ae2822edd658c0c50608fd7c5c501b2afbd,ETH,4024.0,13.8553,55753.73,SELL,17-12-2024 20:21,-295.1842,Open Short,0.0,0x38854a99a1b6786b770b04197657900201d90081d00cf2f6ebb269b2bd67364a,56022870409,False,5.575372,166000000000000.0,1730000000000.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,ETH,1769.7,0.57,1008.73,SELL,03-04-2025 18:59,-7.4653,Open Short,0.0,0x1a1ee3abadb5ebd585680420d38ca10202950096af00b82e9d72ee596fc786fd,83660205277,False,0.100872,237000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,27.1,735.23,19924.73,SELL,16-12-2024 15:08,38347.69234,Sell,4426.207245,0x0e623f4f86773fccda8b04195d500801940037db2105a3591d00c8d378e57f5a,55751053474,False,0.996236,133000000000000.0,1730000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,ZK,0.22847,481.0,109.89,SELL,16-12-2024 13:01,-1748.0,Open Short,0.0,0x35c413c65cf5f4844f0704195b80900184008071ec1312ad45671619bec4155b,55731057380,True,0.038462,574000000000000.0,1730000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,XRP,1.0809,46.0,49.72,BUY,19-11-2024 19:33,-92.0,Close Short,2.244846,0xf736d061d3cda2b732bf0417310a8e01ad00f1210207d6ac0db5ad617d8e59d6,48512753699,True,0.017402,444000000000000.0,1730000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,DYDX,2.0784,53.0,110.16,BUY,29-05-2024 14:58,-53.0,Close Short,0.7049,0xe689790eaa7fe5bd5a5b040a2f9742012800ea01c0ffa436a273aab8b870d597,24275115139,True,0.038554,735000000000000.0,1720000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.105,0.79,17.46,SELL,24-02-2025 19:01,27195.35,Close Long,0.166374,0xd2880a1ff7ee71bab980041e60b1fb01ee003c4c8d4d8fa59731514f752f4a61,74429385603,False,0.001676,293000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,22.077,4.48,98.9,SELL,24-02-2025 18:55,84380.33,Close Long,0.818048,0xc0a1fcf3431e040503ff041e609f600201300049cc708e85c7c27008aee05a75,74429390058,False,0.009494,1110000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,21.9,2.0,43.8,SELL,24-02-2025 10:47,8513.41,Close Long,-1.5664,0xedf3ae930d3d0894c1b4041e5b0d04020282007cde45738f3561a65309c1cc0a,74386370546,False,0.00438,582000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,22.7,137.35,3117.84,BUY,19-02-2025 14:28,1191.523502,Buy,0.0,0xab77648df1d6affa788d041e0c90b4020142006de97196826f8e26b24e02a57e,73354018314,False,0.01373497,943000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,26.056,7.67,199.85,BUY,18-02-2025 12:22,-149.51,Close Short,2.685267,0x4bd140393f759fa9a297041dfac235020144009168b8f8345de622007ea5a6ee,73088548008,True,0.069947,1010000000000000.0,1740000000000.0
0xb899e522b5715391ae1d4f137653e7906c5e2115,BTC,74855.0,0.40137,30044.55,SELL,09-04-2025 07:00,9.94103,Close Long,61.570158,0x4f5cb575426785ec92c504212dfbc90206fa0083f17c662c1e643c29e9957e9c,85138102165,True,9.013365,397000000000000.0,1740000000000.0
0x39cef799f8b69da1995852eea189df24eb5cae3c,BTC,85362.0,0.00252,215.11,SELL,13-04-2025 02:00,7.05582,Close Long,0.756,0x84d3eeae494646031a8b04216c1ed502011700015c66bc79b5346419bdb30212,86086081364,False,0.010755,826000000000000.0,1740000000000.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,96351.0,0.12728,12263.56,BUY,19-02-2025 22:06,0.0,Open Long,0.0,0x35f1f7d41115b9e9167e041e11cc4e01ec00bdf1b5522f26feaeffc55a55b272,73448315366,True,3.679066,356000000000000.0,1740000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,93354.0,1.13977,106402.09,SELL,25-04-2025 01:49,-72.37841,Open Short,0.0,0x347b682220914bddcdd704222e33b901a50040114faaa2a1e86276429b2db5cd,88672755221,True,24.47248,789000000000000.0,1750000000000.0
0xb899e522b5715391ae1d4f137653e7906c5e2115,BTC,83362.0,0.11983,9989.27,BUY,04-04-2025 22:39,0.76095,Open Long,0.0,0xe56c51fdde1de17ef9c30420e6b33501f1002efbf4a46fd45ba09f68889bed11,83984334951,True,2.99678,108000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,14.21,24.84,352.98,SELL,10-12-2024 16:59,30614.87367,Sell,18.68875,0x1ace877cad39e46780950418e249c501f300ccf2bdc885aaa6cc71f52a269237,54266340914,False,0.0,568000000000000.0,1730000000000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,26.5,3.0,79.5,SELL,30-01-2025 09:50,-16146.5,Open Short,0.0,0xd7eadb5fe624fbc73297041cc8ec2801c30018596bcb7c20d365cb54b65c68c1,67669188653,True,0.027825,39000000000000.0,1740000000000.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,MELANIA,0.526,21.9,11.52,BUY,23-04-2025 22:08,-926346.0,Close Short,0.655467,0xbca4842c45f6a077e34104221b599b0203ef0019d8bf73b939958e6b45865139,88368364996,False,0.001104,668000000000000.0,1750000000000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,BTC,43499.0,0.00026,11.31,BUY,31-01-2024 03:32,-2.29504,Close Short,0.005668,0x7eaf4d2e8aa60ac909d704076569cc013900d24f0b71d2a926657c99ee8e32c9,8480780656,True,0.002827,66400000000000.0,1710000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,23.4,119.18,2788.81,SELL,19-02-2025 12:29,2825.278802,Sell,51.378204,0xee1029457195cbab9f9a041e0b373602028100dfd0c73c199701333f09af45ac,73334350387,False,0.278881,169000000000000.0,1740000000000.0
0x271b280974205ca63b716753467d5a371de622ab,PAXG,3095.0,0.092,284.74,SELL,09-04-2025 19:40,-240.076,Open Short,0.0,0x9fbeda712780bdec4ffa042136b91f012300ef25669b324e871b3bb736005ca8,85310779684,False,0.027335,372000000000000.0,1740000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,BTC,95117.0,0.015,1426.75,BUY,08-01-2025 17:53,0.11,Open Long,0.0,0x9c160e56590cd2540381041af5aafb01b6005ba0ff6a24f70cbaba2bb43aa747,61434198356,True,0.499364,616000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,13.551,121.71,1649.29,BUY,10-03-2025 23:19,41058.66,Open Long,0.0,0x041ae02bca7000f8b412041f4a64c002060a00368e2e38129d5c5f1be604d557,78285868817,False,0.0,485000000000000.0,1740000000000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,24.875,66.48,1653.69,SELL,21-02-2025 11:03,-16585.04,Open Short,0.0,0x7f482daad38d5e152d92041e2acce201e1009a275feb2d3998134b1ed98324a8,73785382732,True,0.578791,574000000000000.0,1740000000000.0
0x271b280974205ca63b716753467d5a371de622ab,FARTCOIN,1.0591,473.0,500.95,SELL,22-04-2025 21:06,-5011.2,Open Short,0.0,0x65fa62cdcaaf101896af04220a3e2902019b001db3072e70dc0a7adbb2909ecf,88048849112,True,0.144274,100000000000000.0,1750000000000.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,XAI,1.265,800.4,1012.51,BUY,03-03-2024 12:56,0.0,Open Long,0.0,0x0a9f3d06b36b52f2e0e20407df855102033600c96da20bdacfde33e99ea6ca67,11779841620,False,-0.02025,980000000000000.0,1710000000000.0
0x083384f897ee0f19899168e3b1bec365f52a9012,ETH,2803.0,4.6079,12915.94,BUY,03-02-2025 04:56,30.6403,Open Long,0.0,0xea26b0a79f40766937f5041d062e2602041c0066b0b14eb380a9f0306b94780a,68708892571,False,0.645797,754000000000000.0,1740000000000.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,FTT,3.025,24.6,74.42,SELL,08-01-2025 06:48,-1197.0,Open Short,0.0,0x25d36e246cd60952d363041aec128102015400e8d6b290fd6d4b76cab7118d96,61287548976,False,0.007143,1100000000000000.0,1740000000000.0
0x92f17e8d81a944691c10e753af1b1baae1a2cd0d,FARTCOIN,0.98364,533.8,525.07,SELL,29-01-2025 19:06,-226856.0,Open Short,0.0,0x3ad737d31049b784807f041cbef84401f3004944fff84783bfffc8eff152ed12,67471786587,True,0.183773,984000000000000.0,1740000000000.0
0x23e7a7f8d14b550961925fbfdaa92f5d195ba5bd,@107,21.592,23.08,498.34,SELL,24-01-2025 06:54,2646.607772,Sell,2.808037,0x4fdbbc162f4b1d69ead7041c4b126d020166007b75d1d3e9e017347f93f7fafd,66084229613,True,0.17442,365000000000000.0,1740000000000.0
0x083384f897ee0f19899168e3b1bec365f52a9012,SOL,200.22,171.9,34417.82,SELL,03-02-2025 16:20,-6550.54,Open Short,0.0,0x65724afe7c88db4f4fc6041d0dc0310201fe00bc6a0d4b9f2ba66281a053627c,68965032124,False,1.72089,596000000000000.0,1740000000000.0
0x4f93fead39b70a1824f981a54d4e55b278e9f760,BTC,84211.0,0.00015,12.63,SELL,17-03-2025 23:26,1.2266,Close Long,0.22971,0x78abdd70313f0ac4e1fe041fbe3f9202018300c6bc62da3b45e02d54549a1bdf,80400360521,True,0.003789,578000000000000.0,1740000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,83297.0,1.20098,100038.03,BUY,12-04-2025 05:59,-14.5615,Close Short,-72.65929,0x183a84cbd2555bb4e7e404215e968201680049a3c71fee6d1ca663e411e19600,85927531011,True,25.009507,1020000000000000.0,1740000000000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,BTC,42775.0,0.18281,7819.7,BUY,06-02-2024 01:31,-2.15356,Close Short,0.347339,0xa8fe1f4c97bf33a2be9204077c74b701c7008a679d53de60a8ca0f464249b73f,8896738688,False,-0.156393,637000000000000.0,1710000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,HYPE,27.637,0.74,20.45,SELL,01-02-2025 21:24,1268.46,Close Long,0.744662,0x0000000000000000000000000000000000000000000000000000000000000000,68250657161,False,0.002045,1110000000000000.0,1740000000000.0
0x75f7eeb85dc639d5e99c78f95393aa9a5f1170d4,FARTCOIN,0.65865,2480.0,1633.45,SELL,05-02-2025 20:34,28724.7,Close Long,1.116,0x12058e098dee7d9b75bf041d30d8d80201b00095e42f112fcfd44a42b569a1f2,69842113592,False,0.156811,396000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,12.298,975.6,11997.93,BUY,30-03-2025 16:13,170392.54,Open Long,0.0,0x10f0807fad086cec9d3904208f62e701460041c44182f05264fea49fd82b3d87,82543956185,False,1.199792,1090000000000000.0,1740000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,SOL,148.5,309.49,45959.26,BUY,30-04-2025 02:17,9726.17,Open Long,0.0,0x439c8fc065a661b2a8f104227f922101ac009b0a66c81af8b17b3181030dde3e,89834608042,True,10.57063,41200000000000.0,1750000000000.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,BTC,82901.0,0.006,497.41,BUY,16-03-2025 18:41,1.0701,Open Long,0.0,0x9ec1b9382f60fd50784a041faa87d801a1002a947583bc9a58f10cb8738ebb84,80152049207,False,0.04974,174000000000000.0,1740000000000.0
0x8477e447846c758f5a675856001ea72298fd9cb5,ZRO,5.06,36.9,186.71,BUY,21-07-2024 15:45,-23048.5,Close Short,-3.423213,0x5d94d5c5fe57a723e138040ddaca91014e0027b453feae03c29a0117b05242d3,30564634600,False,0.018671,879000000000000.0,1720000000000.0
0x6d6a4b953f202f8df5bed40692e7fd865318264a,@107,33.381,8.99,300.1,SELL,21-12-2024 11:46,6620.0,Sell,249.317066,0x31891c668ed09e0dbda50419bb53df01e70051cec56029519d7a83280155d866,57295210926,True,0.105033,882000000000000.0,1730000000000.0
0xaf40fdc468c30116bd3307bcbf4a451a7ebf1deb,BTC,87103.0,0.00058,50.52,SELL,27-03-2025 01:51,0.21202,Close Long,0.25926,0x177da82c5e0ada46f6ee042053fe2b015100fbf737eedc9e2396753caae184d4,81944468321,True,0.017681,395000000000000.0,1740000000000.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,ME,1.79,300.0,537.0,BUY,10-02-2025 00:36,-28442.4,Close Short,-19.674,0xd4e411bfa1dfaf382c14041d7432880179009f92736d2a9927516985bae79fb1,71000175725,False,0.051552,924000000000000.0,1740000000000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,24.442,80.0,1955.36,BUY,06-02-2025 04:18,-15413.16,Close Short,166.024,0xb372963ac30f6a43d10e041d361c6d02012500dbdada4029a98917fe13baba70,69964423425,True,0.684376,620000000000000.0,1740000000000.0
0xb1231a4a2dd02f2276fa3c5e2a2f3436e6bfed23,HYPE,13.665,36.59,500.0,SELL,14-03-2025 18:15,24179.02,Close Long,23.853021,0x63046b6c24d36b1b6142041f896a9801ff007903a3e7b7bb748bf48ebb522eb9,79805604124,True,0.175,1100000000000000.0,1740000000000.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,SOL,152.99,3.27,500.28,BUY,24-02-2025 20:36,1015.86,Open Long,0.0,0xaa24d0179c172b75b6b9041e61c8d60202280042e2fdf1d9f07e4932af8ab514,74482703879,True,0.175097,208000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,19.703,102.05,2010.69,SELL,25-02-2025 22:14,-18.61,Open Short,0.0,0xd0bd4cb414186169c6e0041e73464502014e0011ed7732cc50d906fa0fc99898,74903056057,True,0.703741,1080000000000000.0,1740000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,PENDLE,3.5899,13.0,46.67,SELL,30-01-2025 19:54,351.0,Close Long,2.643017,0xe4ea75dfb589c426bdf6041ccfa1d002041100722d75337030b15228ca667344,67760583672,True,0.016334,330000000000000.0,1740000000000.0
0x47add9a56df66b524d5e2c1993a43cde53b6ed85,SOL,189.24,0.91,172.21,SELL,21-12-2024 02:03,-9.46,Open Short,0.0,0x5fbbd0a7e4939a58c1d70419b565fb02016400606c9133fae6fd7cbbdc28180e,57186029734,True,0.057861,185000000000000.0,1730000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,20.176,49.2,992.66,BUY,25-02-2025 04:59,161584.97,Open Long,0.0,0x82774ce5a8fba171ca24041e6788780201e1001345c2f76c67279275aea790f5,74591870283,True,0.333532,387000000000000.0,1740000000000.0
0x8170715b3b381dffb7062c0298972d4727a0a63b,MELANIA,0.563,94.1,52.98,BUY,23-04-2025 22:02,-1502379.8,Close Short,-0.665287,0xa45e6ae5100ff9b8b92904221b492d02018700afee0edc7648054e6842edce3a,88367251831,False,0.005085,277000000000000.0,1750000000000.0
0x513b8629fe877bb581bf244e326a047b249c4ff1,BTC,87850.0,0.006,527.1,BUY,21-04-2025 21:36,8.41146,Open Long,0.0,0x3ba4a15c184ea8f0e92e0421fa6267020768006773a58ee230bb36be518d3122,87818484403,False,0.0,990000000000000.0,1750000000000.0
0x083384f897ee0f19899168e3b1bec365f52a9012,SOL,234.0,8.92,2087.28,SELL,17-11-2024 10:00,-689.92,Open Short,0.0,0x38a4a3ba346a5a649d550416ff476101e500006514220350d351b24ce4718f19,47938455111,False,0.208728,168000000000000.0,1730000000000.0
0x28736f43f1e871e6aa8b1148d38d4994275d72c4,XRP,1.4812,239.0,354.01,SELL,27-11-2024 21:59,0.0,Open Short,0.0,0x9992b8cdfd0136cff7d90417d9b1ae018600e8b80a9f8b9d7a130c82afb49171,50856153968,True,0.123902,483000000000000.0,1730000000000.0
0x271b280974205ca63b716753467d5a371de622ab,PAXG,3353.0,0.004,13.41,SELL,20-04-2025 01:37,-18.499,Open Short,0.0,0x0000000000000000000000000000000000000000000000000000000000000000,87521017450,False,0.000643,728000000000000.0,1750000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,12.735,323.43,4118.88,BUY,12-03-2025 20:56,157338.32,Open Long,0.0,0x5f402cd648eda8268033041f6a095202045d00e50e219448dd8ac6d238550fef,79382857730,False,0.205944,1080000000000000.0,1740000000000.0
0x4acb90e786d897ecffb614dc822eb231b4ffb9f4,PNUT,0.59,3381.1,1994.85,SELL,12-01-2025 21:21,21438.4,Close Long,5.714059,0xd6cca082e1a23be6434d041b4b9985018c0074ca64cdf113a4a04cd7acc7df83,61636246980,False,0.199484,730000000000000.0,1740000000000.0
0xbaaaf6571ab7d571043ff1e313a9609a10637864,HYPE,21.496,2.0,42.99,BUY,24-02-2025 13:35,96144.13,Open Long,0.0,0xfbe5d901284d346b0dde041e5cf71601c1004280922f6494d3fc10c0e72dee92,74400900692,False,0.004127,767000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,22.69,88.15,2000.12,BUY,24-02-2025 07:06,58.57,Open Long,0.0,0x7bc45ee20647e1996a1b041e5889d502039a004cb68ca279d15affc1f9a9ed64,74343318934,True,0.700043,208000000000000.0,1740000000000.0
0xbd5fead7180a9c139fa51a103cb6a2ce86ddb5c3,BTC,82187.0,1.12,92049.44,BUY,28-02-2025 07:27,1.80367,Open Long,0.0,0x0d5032b17c61daf71078041e9ae6b70204ad0095e1aae46f53d07358766daf52,75660915011,True,32.217304,1030000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,HYPE,16.023,30.76,492.87,BUY,26-03-2025 04:18,8528.62,Open Long,0.0,0xfad5944a4d1443d923d8042045161302012d00c2a65ebabace950fb6e88653fc,81808064056,True,0.14786,482000000000000.0,1740000000000.0
0xbee1707d6b44d4d52bfe19e41f8a828645437aab,@107,25.2,0.46,11.59,SELL,19-12-2024 11:00,39603.5041,Sell,0.05486,0x0000000000000000000000000000000000000000000000000000000000000000,56527500056,False,0.000579,169000000000000.0,1730000000000.0
0xa0feb3725a9335f49874d7cd8eaad6be45b27416,VINE,0.14053,2050.0,288.09,BUY,06-02-2025 16:55,82606.0,Open Long,0.0,0xd5c4b2ffddb48ebe3078041d3e9cfc019a0005e56def1628c7d74805aec8b6ad,70011492531,False,0.028808,123000000000000.0,1740000000000.0
